User-ID,ISBN,Book-Rating,Book-Title
643,747538069,8,The Adventures of Dougal
643,2070322068,8,Les Orientales ; Les Feuilles d'automne
643,2253170127,7,Douce nuit
643,2253148539,8,Le Loup-garou
643,2253170372,8,La Maison du clair de lune
643,2253170569,8,"Ni Vue, Ni Connue / Pretend You Don't See Her"
643,2857043821,6,Le cycle du Graal
643,2253140872,8,L'Ecume Des Jours
643,2253051381,7,"Le Mariage De Figaro: Comedie En Cinq Actes, 1784"
643,2020315491,8,Le neveu d'AmÃ?Â©rique
643,2253043974,8,Chronique d'une mort annoncÃ?Â©e
643,2253037796,7,Le barbier de SÃ?Â©ville
643,2253006866,8,La Mort du petit cheval
643,2253002895,7,Colline
643,2253001457,8,Vipere Au Poing
643,2253000868,8,Cri De La Chouette (Le Livre De Poche)
643,2909051196,7,Le franÃ?Â§ais : Cent difficultÃ?Â©s
643,2070393577,8,Exercices de style
643,2876916193,7,Le Petit Livre des tests du francais correct
643,2871290911,6,"XIII, tome 13, L'enquÃ?Âªte : the XIII mystery"
643,2253049417,9,"Bilbo, Le Hobbit"
643,671894455,7,FORREST GUMP (Movie Tie in)
643,140366857,9,The Wind in the Willows (Puffin Classics)
643,140622063,8,Scottish Folk and Fairy Tales (Penguin Popular Classics)
643,140292918,8,"Of Mice and Men (Steinbeck \Essentials\"")"""
643,198604025,7,How Not to Say What You Mean: A Dictionary of Euphemisms (Oxford Paperback Reference S.)
643,752804510,8,Evening Class Uk Edition
643,890877564,8,Totally Muffins Cookbook (Totally Cookbooks)
643,416196772,8,Eeyore's Little Book of Gloom
643,1405200677,8,Tigger's Little Book of Diet and Exercise
643,2253063339,10,Les Fourmis
643,57120354,5,Awful End (Eddie Dickens Trilogy S.)
643,61092606,8,Sacred Clowns (Joe Leaphorn/Jim Chee Novels)
643,1841950521,9,Seasons of the Heart: Haiku
643,7100221,7,TERROR FIRMA
643,571209521,7,Terrible Times (Eddie Dickens Trilogy S.)
643,743222229,8,George W. Bushisms : The Slate Book of The Accidental Wit and Wisdom of our 43rd President
643,743462335,8,More George W. Bushisms: More Verbal Contortions from America's 43rd President
643,140366660,9,The Secret Garden (Puffin Classics)
649,375501347,7,Amy and Isabelle
650,60927240,7,"Rule of the Bone : Novel, A"
651,380788497,7,Changer
651,345403339,7,Saving Grace
651,425049981,10,Titan
651,440219604,8,I Hadn't Meant to Tell You This
651,553574159,6,"The Paradise Snare (Star Wars: The Han Solo Trilogy, Volume 1)"
651,446300101,8,"The Beans of Egypt, Maine"
651,1888451084,7,Kamikaze Lust
651,440226694,8,Lena (50 State Quarters)
651,374386676,8,The Year They Burned the Books
651,374343381,7,Lark in the Morning
651,345370740,7,The Scions of Shannara (Heritage of Shannara (Paperback))
651,312287240,8,A Year of Full Moons
651,1886383421,4,Fires of Aggar
651,1563899388,6,"Death: At Death's Door (Vertigo, Number 1)"
651,425142485,6,The Funhouse
651,1563411148,6,The Second Coming of Curly Red
651,156341029,8,Stone Butch Blues
651,60006048,5,Circle of Three #12: Written in the Stars (Circle of Three)
651,962893862,4,Return to Isis
651,451456548,7,Cold Iron
651,786889160,7,"No Shirt, No Shoes, No Problem!"
651,553574167,6,"The Hutt Gambit (Star Wars: The Han Solo Trilogy, Vol. 2)"
651,553574175,6,Star Wars the Rebel Dawn: The Han Solo Trilogy (Star Wars: Han Solo Trilogy (Paperback))
651,786886463,7,A Density of Souls
651,60934719,8,stardust
651,679801146,4,Alanna: The First Adventure (Song of the Lioness (Paperback))
651,307215342,6,Trixie Belden and the Mystery Off Glen Road (Mystery Off Glen Road)
651,553579673,7,Hen's Teeth
657,38529929,6,Hannibal
657,767903285,5,Raise the Roof: The Inspiring Inside Story of the Tennessee Lady Vols' Undefeated 1997-98 Season
660,1573229571,8,About a Boy (Movie Tie-In)
677,345418778,8,Mostly Harmless
683,517201658,8,The Thorn Birds (Modern Classics)
685,39914370,7,Sudden Mischief (Spenser Mysteries (Hardcover))
685,743211383,10,Dreamcatcher
695,312977905,5,To Catch a Cat
695,451205421,7,The Door to December
695,812521331,7,"People of the Wolf (The First North Americans series, Book 1)"
695,1884777805,8,Elements of Programming With Perl
698,894342789,5,College Majors and Careers: A Resource Guide for Effective Life Planning (College Majors and Careers)
705,8806142267,7,Viaggi del tempo immobile (I coralli)
707,670844594,8,Rumpole on Trial
707,39457513,5,Billy Bathgate
707,394559487,5,Citizens: A Chronicle of the French Revolution
708,804001944,7,The Man Who Killed the Deer
709,64405052,9,The Magician's Nephew (Narnia)
709,689832877,10,Sunwing (Aladdin Fantasy)
709,1562477528,9,Going for Great (Ag Fiction (American Girl))
709,439221676,4,"All That Glitters (Avalon, 2)"
709,43922165,9,"Circles in the Stream (Avalon: Web of Magic, 1)"
709,440415993,10,"Ties That Bind, Ties That Break (Laurel-Leaf Books)"
709,439221706,4,Avalon: Web Of Magic #5: Spellsinger
709,439042917,9,The Hork-Bajir Chronicles (Animorphs Series)
709,439221714,4,"The Secret of the Unicorn (Avalon Web of Magic, 4)"
709,439221730,4,Trial by Fire
709,345391802,7,The Hitchhiker's Guide to the Galaxy
709,316666343,3,The Lovely Bones: A Novel
709,440219078,10,The Giver (21st Century Reference)
709,590897985,9,The Music of Dolphins (Apple Signature Edition)
709,439221684,5,"Cry of the Wolf (Avalon, 3)"
709,15216250,10,So You Want to Be a Wizard: The First Book in the Young Wizards Series
709,60535032,5,City of the Beasts
709,689829698,6,Caddie Woodlawn - Newbery Promo '99 (Aladdin Fiction)
709,64409457,6,The Silver Chair (full color) (Narnia)
709,152162445,10,High Wizardry: The Third Book in the Young Wizards Series
709,15216250,10,So You Want to Be a Wizard: The First Book in the Young Wizards Series
709,152162577,10,Deep Wizardry: The Second Book in the Young Wizards Series
712,349913358,6,Das Schlampenbuch. ErzÃ?Â¤hlungen. ( neue frau).
712,3404118960,5,Die SÃ?Â¤ulen der Erde. Roman.
712,3257201761,6,Die zwei Gesichter des Januars.
713,753804700,10,Reader
714,884111342,6,Lady of the Shroud
714,451155750,7,The Dead Zone
717,671694049,7,LONG DARK TEA TIME OF THE SOUL
726,385497679,10,Hidden in Plain View: A Secret Story of Quilts and the Underground Railroad
726,380820447,10,"For Better, for Worse: A Novel"
726,373250339,5,A Minor Indiscretion (Red Dress Ink (Paperback))
726,451454243,10,The Forest House
728,67175145,5,The Way Things Ought to Be
730,380538504,5,Amanda Miranda
735,38533334,4,Charming Billy
735,440120470,6,The Dinner Party
735,440222818,7,Guilt
735,440224829,9,Granny Dan
735,515134368,9,The Penwyth Curse
735,44661162,9,Chasing the Dime
735,44661162,9,Chasing the Dime
735,671779338,10,Border Bride
735,1551660016,10,The Devil's Own
735,451185277,8,Thorns of Truth
735,449001954,8,Murder at the Library of Congress (Capital Crimes (Paperback))
735,449131548,8,All the Days of My Life
739,1558505377,9,Jacob Marley's Christmas Carol
741,130139165,8,Introduction to Fire Prevention (5th Edition)
741,381999866,8,Magic House of Numbers.
741,393030342,10,A Christmas Story
741,373196741,3,To Catch A Sheik  (Desert Brides)
741,373196725,10,Counterfeit Princess  (Catching The Crown)
741,44132231,8,Heathcliff Gone Fishing
741,450029956,10,Other worlds: The comical history of the states and empires of the moon and sun (Science fiction master series)
741,451524489,10,The Awakening and Selected Stories of Kate Chopin (Signet Classic)
741,198320264,10,Julius Caesar (Oxford School Shakespeare)
741,590514776,6,Meet the Stars of Buffy the Vampire Slayer
741,373037449,10,The Venetian Playboy's Bride  (The Counts of Calvani)
741,373036582,9,"Twins Included! (Ready For Baby) (Romance, 3658)"
741,140065172,10,Ordinary People
741,451526503,10,Adventures of Huckleberry Finn (Signet Classics (Paperback))
741,553256785,8,SLEEPING MURDER
743,786889705,7,Two for Texas
744,42512892,8,Into the Darkness
744,425113892,7,Someone in the House
744,425137945,8,Greygallows
746,394820371,8,The Phantom Tollbooth
746,14036336,8,The House With a Clock in Its Walls
746,375821813,8,Hoot (Newbery Honor Book)
746,812516826,5,Catnap : A Midnight Louie Mystery (A Midnight Louie Mystery)
753,1585007366,10,Sang Froyd (Balona Books)
753,871137380,10,Black Hawk Down: A Story of Modern War
753,759612277,10,A Little Honesty: Trials and Triumphs of a Prince of Balona
753,74141127,10,The Chocolate Korndog
753,741409690,10,The Burberry Style
753,741407213,10,Heavier Than Air (Balona Books)
753,741405784,8,A Cuisine of Leftovers
753,741403471,10,One Brick Shy
753,741403056,10,Focusing the Private Eye
753,741402912,10,Finding Dad
753,741402858,8,The Balona Klongs
753,679420118,10,A Dangerous Place: California's Unsettling Fate (Images of America)
753,741403781,10,Spring Break
756,553568760,5,Natural Causes
757,34538184,8,Degree of Guilt
757,34538184,8,Degree of Guilt
758,140620125,10,Wuthering Heights (Penguin Popular Classics)
758,140620109,9,Emma (Penguin Popular Classics)
759,671745530,7,SO LONG AND THANKS FOR ALL THE FISH (Hitchhiker's Trilogy (Paperback))
763,553211412,8,Wuthering Heights
763,805062971,10,Fight Club
763,671510053,10,SHIPPING NEWS
765,1573229385,8,The Frog King: A Love Story
767,945397410,10,Outhouses of Alaska
769,60914653,10,The Unbearable Lightness of Being
771,345347536,10,A Spell for Chameleon (Xanth Novels (Paperback))
774,55321313,8,Anne of Green Gables (Anne of Green Gables Novels (Paperback))
776,60529709,7,Everything Is Illuminated : A Novel
776,140274154,9,On the Road (Essential.penguin S.)
776,375507256,10,Cloud Atlas : A Novel
776,375704027,8,Norwegian Wood (Vintage International Original)
776,876850867,8,Post Office
776,3473540420,9,"Das Kurze Leben Der Sophie Scholl (Fiction, Poetry and Drama)"
777,874067391,9,A Little Princess
777,590484753,9,Talking to Dragons (Enchanted Forest Chronicles (Paperback))
778,39914739,10,Isle of Dogs
780,449911004,10,Patty Jane's House of Curl (Ballantine Reader's Circle)
782,975311255,10,A Temporary New Wife
785,743237188,5,Fall On Your Knees (Oprah #45)
786,553584510,6,The Survivors Club
786,553586122,3,Reap the Wind
790,345341201,8,Sins of Omission
805,553268449,8,JITTERBUG PERFUME
805,1566193966,8,History of Croatia
805,911104542,10,"Cat (kat), n"
805,877733759,10,Writing Down the Bones
805,810935627,7,Loving
805,684844729,8,STONES FROM THE RIVER
805,679732764,10,Invisible Man
805,60928336,7,Divine Secrets of the Ya-Ya Sisterhood: A Novel
805,39592720,9,Interpreter of Maladies
805,671003755,8,She's Come Undone (Oprah's Book Club (Paperback))
805,440215625,8,Dragonfly in Amber
805,14016930,10,Angle of Repose (Contemporary American Fiction)
805,375705228,8,Italian Fever: A Novel
805,452282152,8,Girl with a Pearl Earring
805,60256672,10,Where the Sidewalk Ends : Poems and Drawings
805,38001503,10,One Hundred Years of Solitude
805,140070206,9,Ironweed
805,140077022,10,White Noise (Contemporary American Fiction)
805,156027321,9,Life of Pi
805,140236589,7,Swimming in the Volcano: A Novel
805,140253602,4,Felicia's Journey
805,375501851,8,White Teeth
805,39592720,9,Interpreter of Maladies
805,316777730,7,Naked
811,3499134446,8,Tollivers Reisen. Stadtgeschichten IV.
818,67142517,5,"HOW TO WIN FRIENDS, REVISED"
819,451124340,5,Different Seasons
819,671726889,5,CUCKOO'S EGG
819,446364193,7,Along Came a Spider (Alex Cross Novels)
819,345384466,5,The Witching Hour (Lives of the Mayfair Witches)
824,679734775,5,The House on Mango Street (Vintage Contemporaries)
827,440414717,10,My Life in Dog Years
827,152013369,7,The Silent Storm: Scholastic Edition
827,425124819,10,Black Rainbow
828,345409469,10,The Demon-Haunted World: Science As a Candle in the Dark
834,671027344,7,The Perks of Being a Wallflower
834,141001771,5,Welcome to My Planet: Where English Is Sometimes Spoken
834,449005569,3,Love: A User's Guide
834,1558747346,5,"Teen Love:  On Relationships, A Book for Teenagers"
834,373250177,2,On The Verge (Red Dress Ink (Paperback))
834,965975401,5,Cool Women
834,786884622,3,World of Pies : A Novel
834,763615382,3,Chaser: A Novel in E-Mails
843,786927089,8,Dragons of Summer Flame
843,66211611,8,Portrait in Sepia
843,684819066,8,"A Beautiful Mind : A Biography of John Forbes Nash, Jr."
843,6019491,8,Daughter of Fortune : A Novel (Oprah's Book Club (Hardcover))
850,3453171977,10,Das Meer und kleine Fische.
850,3808536519,10,Fachkunde fÃ?Â¼r Fachinformatiker und Informatikkaufleute. (Lernmaterialien)
850,3746611229,3,Der fremde Freund. (Drachenblut).
850,3596142229,10,Die Herrin von Avalon.
850,3596133319,6,Helden wie wir.
850,3492229336,8,Die Meute der Erben.
850,3453177800,5,Ein Mann fÃ?Â¼r jede Gelegenheit.
850,3453147243,5,Der Magier. Der Erbe der Nacht.
850,671578103,6,Dragonne's Eg
850,3453137205,7,Marchenmond
850,3426701448,8,Die letzte Rune 02. Der fahle KÃ?Â¶nig.
850,3426616262,6,Ein Tag im Leben des Iwan Denissowitsch.
850,3423620005,9,Sofies Welt. Roman Ã?Â¼ber die Geschichte der Philosophie.
850,3423009152,3,Der Geteilte Himmel
850,3404203097,7,Das Lied von Albion I. Krieg im Paradies.
850,3404203135,7,Das Lied von Albion II. RÃ?Â¼ckkehr der Helden.
853,446677574,8,Just Here Trying to Save a Few Lives : Tales of Life and Death from the ER
853,345375211,9,The Book of Lost Tales 1 (The History of Middle-Earth - Volume 1)
853,34545829,9,Waking Up Screaming: Haunting Tales of Terror
853,140042520,8,Dharma Bums
853,345358791,5,2061: Odyssey Three
878,553574833,9,So That Others May Live: Caroline Hebard &amp; Her Search-And-Rescue Dogs
882,553572997,10,The Alienist
882,373218400,5,Table For Two
882,8423995801,10,La casa de Bernarda Alba
882,671641778,10,Firebrand
882,679429220,9,Midnight in the Garden of Good and Evil: A Savannah Story
882,553280589,10,Eva Luna
882,425179672,10,The River King
882,515134368,6,The Penwyth Curse
882,449700712,9,Diceys Song
882,553250426,10,The Clan of the Cave Bear (Earth's Children (Paperback))
882,20418809,10,CADDIE WOODLAWN
882,373484224,7,Stanislaski Brothers (Silhouette Promo)
882,67976402,10,Snow Falling on Cedars
882,140440399,9,History of the Peloponnesian War (Penguin Classics)
882,64402967,5,Mandy (Julie Andrews Collection)
882,380018179,10,The Thorn Birds
882,385504209,10,The Da Vinci Code
882,743457943,5,Trading Places
882,553205587,9,Lord God Made Them All
882,64401847,10,Bridge to Terabithia
882,394743180,10,A room with a view
882,553247921,10,Hiroshima
882,67976402,10,Snow Falling on Cedars
882,553272586,5,Farewell to Manzanar: A True Story of Japanese American Experience During and  After the World War II Internment
882,553290207,10,"In Lane Three, Alex Archer"
882,553258656,10,House of Spirits
882,425195899,9,Irish Born
882,39607412,10,Masterpieces of murder
882,340188022,9,Across the Bitter Sea
882,345334930,8,More Momilies: As My Mother Used to Say...
882,440215978,5,Land of Hope (Ellis Island)
882,515135062,6,Three Fates
882,449230279,9,Good Grief Charlie Brown and for Love of Peanuts (Peanuts Double)
882,67101420,4,"Forever... : A Novel of Good and Evil, Love and Hope"
882,51509465,9,Dancing On My Grave Gelsey Kirkland
882,440235162,10,The Smoke Jumper
882,452265347,10,The Piano Lesson (Plume Drama)
882,517556278,8,Mammoth Hunters (Earth's Children)
882,618260307,10,The Hobbit: Or There and Back Again
882,394557433,10,Gift From The Sea
882,446344109,9,Name of the Rose
883,140266771,7,Larry's Party
885,380002450,9,Awakening
885,804106304,5,The Joy Luck Club
886,679723420,7,Pale Fire: A Novel (Vintage International)
887,441004016,8,The Anubis Gates
895,671500546,7,The Vulcan Academy Murders
896,460878263,7,Samuel Taylor Coelridge (Everyman Poetry Library)
896,140620338,8,Picture of Dorian Gray
899,3257061269,9,Der Alchimist.
899,3453088433,4,Das Druidentor.
899,3746670144,7,"Ich, Prinzessin Viola: Ein altes Haus und seine Besetzer"
899,3453199766,8,Vielleicht lieber morgen.
899,971880107,2,Wild Animus
900,449212084,5,Murder at the Kennedy Center (Capital Crime Mysteries)
900,441001335,5,The Callahan Touch
900,451450604,5,The Union Forever (Lost Regiment (Numbered))
900,373257074,5,"Between The Sheets (Harlequin Temptation, No 607)"
900,373057296,5,"Midsummer Madness (Silhouette Desire, No 729)"
900,373058446,5,"Hand Of An Angel (Silhouette Desire, No 844)"
900,425137015,6,Timeless/Four Breathtaking Tales of Hearts That Reach Across Time-For Love: A Midsummer Day's Dream/Lovers of the Golden Drum/Out of Time/Echoes of L
900,451454677,5,Caverns of Socrates
900,373092237,5,Black Knight
900,60928336,9,Divine Secrets of the Ya-Ya Sisterhood: A Novel
900,553576976,5,West of Dodge
900,553572490,6,Vice
901,14044503,8,The Sorrows of Young Werther (Penguin Classics)
901,140431268,8,Far from the Madding Crowd (Penguin Classics)
901,551030682,8,"Sacred Diary of Adrian Plass, Christian Speaker Aged 45 3/4"
901,551031085,8,Stress Family Robinson 2
901,551032510,9,Colours of Survival
901,1853261750,9,Idiot (Wordsworth Collection)
901,649840,9,Angelas Ashes
901,99771519,9,Memoirs of a Geisha Uk
901,1576832899,10,The Message: The Bible in Contemporary Language
901,649840,9,Angelas Ashes
901,851707777,9,"Metropolis (Bfi Film Classics, 54)"
901,785268480,10,Rachel's Tears: The Spiritual Journey of Columbine Martyr Rachel Scott
902,67102535,8,"Last Dance, Last Chance (Ann Rule's Crime Files)"
903,876855575,9,Ham on Rye
913,140272658,8,Are You Experienced?
914,3785532237,7,Fear Street. Der Ferienjob. Ein rabenschwarzer Sommer. ( Ab 12 J.).
914,3407805853,10,Das Leben der Thiere
914,340780573,10,Post fÃ?Â¼r den Tiger
